CITY_ID,CITY,COUNTRY,TEMP,FEELS_LIKE,DIFFERENCE,RANK
292223,Dubai,AE,35.96,42.96,7.0,1
1609350,Bangkok,TH,34.51,41.51,7.0,1
1735161,Kuala Lumpur,MY,35.11,42.11,7.0,1
1701668,Manila,PH,30.88,37.88,7.0,1
1668341,Taipei,TW,33.45,40.45,7.0,1
1275339,Mumbai,IN,30.99,37.57,6.58,6
1642911,Jakarta,ID,32.37,38.61,6.24,7
1581130,Hanoi,VN,39.0,44.76,5.76,8
1880252,Singapore,SG,32.88,37.23,4.35,9
3413829,Reykjavik,IS,5.81,1.49,4.32,10
